,Gene,Cum_Prop
585,TMUB2,0.015345268542199489
586,TNFAIP6,0.015345268542199489
587,TNFRSF10B,0.023017902813299233
588,TNFRSF10C,0.35805626598465473
589,TNFRSF10D,0.02557544757033248
590,TNFRSF11A,0.05115089514066496
591,TNFRSF11B,0.005115089514066497
592,TNFRSF14,0.0025575447570332483
593,TNFRSF17,0.0076726342710997444
594,TNFRSF18,0.0076726342710997444
595,TNFRSF1A,0.030690537084398978
596,TNFRSF1B,0.0076726342710997444
597,TNFRSF25,0.01278772378516624
598,TNFRSF4,0.0025575447570332483
599,TNFRSF8,0.010230179028132993
600,TNFRSF9,0.21739130434782608
601,TNFSF10,0.017902813299232736
602,TNFSF12,0.5856777493606138
603,TNFSF13,0.07672634271099744
604,TNFSF13B,0.3171355498721228
605,TNFSF18,0.005115089514066497
606,TNFSF4,0.11508951406649616
607,TNFSF9,0.0076726342710997444
608,TP53,0.020460358056265986
609,TPI1,0.12531969309462915
610,TPM1,0.043478260869565216
611,TPSAB1/B2,0.11764705882352941
612,TRAF1,0.09974424552429667
613,TRAT1,0.0076726342710997444
614,TREM2,0.01278772378516624
615,TRIM21,0.023017902813299233
616,TSLP,0.0025575447570332483
617,TTC30A,0.0076726342710997444
618,TWIST2,0.043478260869565216
619,TYMP,0.0025575447570332483
620,TYMS,0.8951406649616368
621,UBA7,0.005115089514066497
622,UBB,0.0025575447570332483
623,UBE2C,0.7519181585677749
624,UBE2T,0.1483375959079284
625,VCAM1,0.020460358056265986
626,VCAN,0.005115089514066497
627,VEGFA,0.010230179028132993
628,VEGFB,0.015345268542199489
629,VEGFC,0.36061381074168797
630,VHL,0.03836317135549872
631,VSIR,0.19437340153452684
632,VTCN1,0.020460358056265986
633,WDR76,0.04859335038363171
634,WNT10A,0.061381074168797956
635,WNT11,0.010230179028132993
636,WNT2,0.07672634271099744
637,WNT2B,0.0025575447570332483
638,WNT3A,0.0025575447570332483
639,WNT4,0.010230179028132993
640,WNT5A,0.005115089514066497
641,WNT5B,0.0076726342710997444
642,WNT7B,0.043478260869565216
643,XCL1/2,0.010230179028132993
644,ZC3H12A,0.005115089514066497
645,ZEB1,0.289002557544757
646,ZEB2,0.2506393861892583
