,Gene,Cum_Prop
704,CYP3A7-CYP3A51P,0.005115089514066497
705,CYP46A1,0.056265984654731455
706,CYP4F12,0.0025575447570332483
707,CYP4X1,0.010230179028132993
708,CYP4Z1,0.005115089514066497
709,CYTH1,0.005115089514066497
710,DAB2,0.017902813299232736
711,DAB2IP,0.0025575447570332483
712,DACH1,0.010230179028132993
713,DACT1,0.01278772378516624
714,DACT3,0.005115089514066497
715,DCAF12L1,0.0025575447570332483
716,DCAF12L2,0.020460358056265986
717,DCDC1,0.0076726342710997444
718,DCHS2,0.0025575447570332483
719,DCLK1,0.03324808184143223
720,DCLK2,0.06649616368286446
721,DCN,0.005115089514066497
722,DCST1,0.0025575447570332483
723,DCT,0.0025575447570332483
724,DDIAS,0.010230179028132993
725,DDIT4,0.0025575447570332483
726,DDR2,0.05370843989769821
727,DDX11,0.26342710997442453
728,DDX39A,0.0025575447570332483
729,DDX43,0.0025575447570332483
730,DDX60,0.0076726342710997444
731,DEFB1,0.0025575447570332483
732,DEFB108B,0.028132992327365727
733,DEGS2,0.010230179028132993
734,DENND3,0.0025575447570332483
735,DENND4A,0.005115089514066497
736,DENND6B,0.0025575447570332483
737,DEPP1,0.010230179028132993
738,DES,0.017902813299232736
739,DEUP1,0.0025575447570332483
740,DGKI,0.0025575447570332483
741,DHRS13,0.010230179028132993
742,DHRS3,0.030690537084398978
743,DHRS9,0.005115089514066497
744,DHX34,0.23529411764705882
745,DIAPH3,0.020460358056265986
746,DIXDC1,0.0025575447570332483
747,DKKL1,0.0025575447570332483
748,DLGAP5,0.005115089514066497
749,DLL1,0.005115089514066497
750,DMC1,0.0025575447570332483
751,DMKN,0.005115089514066497
752,DMWD,0.0025575447570332483
753,DNA2,0.005115089514066497
754,DNAAF1,0.0025575447570332483
755,DNAAF3,0.03836317135549872
756,DNAH2,0.03836317135549872
757,DNAH7,0.0025575447570332483
758,DNAH9,0.0025575447570332483
759,DNAJB7,0.005115089514066497
760,DNAJC15,0.010230179028132993
761,DNAJC6,0.005115089514066497
762,DNASE1L3,0.017902813299232736
763,DNER,0.0025575447570332483
764,DNM3,0.010230179028132993
765,DNMBP,0.0025575447570332483
766,DOC2A,0.0025575447570332483
767,DOC2B,0.0025575447570332483
768,DOCK10,0.0025575447570332483
769,DOCK3,0.0025575447570332483
770,DOCK8,0.005115089514066497
771,DOK3,0.005115089514066497
772,DPEP1,0.030690537084398978
773,DPEP2,0.015345268542199489
774,DPEP3,0.0025575447570332483
775,DPM3,0.010230179028132993
776,DPP4,0.005115089514066497
777,DPT,0.056265984654731455
778,DPY30,0.0025575447570332483
779,DPYD,0.0076726342710997444
780,DPYSL3,0.0025575447570332483
